0x1b8eaa0e	SCNANIMS_PC
0x70e52cbb	ENABLE_ADV_IMPACT_WEB
0xcc129016	ENABLE_WEB_COWBOY
0xe351a976	ENABLE_WEB_YANK
0xa782104d	ENABLE_YANK_MANIP
0xabd4eb8d	ENABLE_ZIP_WEB_ATTACK
0x795e80a5	ENABLE_SWING_CANNONBALL
0xd3fd754b	ENABLE_DIRECTIONAL_ATTACK
0x1de5a136	ENABLE_DIRECTIONAL_DODGE
0x254937f3	DIFFICULTY
0x6812b47f	RUN_SENSITIVITY
0xe088b3ca	CHAR_REL_MOVEMENT
0xf0799bc2	CRAWL_CHAR_REL_MOVEMENT
0x4dee4f6c	SHOW_STYLE_SCORE
0xa09a47e3	HERO_HEALTH
0xd9db564f	HERO_TYPE
0xf38b6178	SWING_SPEED
0x5f175fe8	CAM_INVERTED_X
0x5f175fe9	CAM_INVERTED_Y
0xcefb1f03	SPEED_DEMON
0x4f3e555a	YOURE_AMAZING
0xdf963505	ERRAND_BOY
0x5b5df19a	BETTER_TO_DO
0xf5077a5f	FANBOY
0xea456016	ANGSTY
0xd07985ef	SECRET_IDENTITY
0x0862aef1	STYLE
0x965470a8	FASHION
0xded3f90f	PICTURES
0x072f6c4c	BUNNY
0xc8c2adf9	CLOBBER
0x493456d6	SCRAP_HEAP
0x798d0c63	SILVER_SPOON
0x2bb029de	KUNG_FU_FIGHTING
0xb4ad8bbb	BIG_TIME_SUPER_HERO
0xdf217211	ENJOY_THE_SUNSHINE
0x8344ab8d	TIME_PLAYED
0xd2d0f509	STORY_PERCENT_COMPLETE
0x22e91c7c	STORY_MISSION_FAILURES
0x83fe2c31	STORY_MISSIONS_COMPLETED
0x8db44897	SPIDEY_RACES_COMPLETED
0x285ff85b	MILES_RUN_SPIDEY
0x4ff0ece8	MILES_CRAWLED_SPIDEY
0x4a43adfc	MILES_WEB_SWINGING
0x23b90cd7	MILES_WEB_ZIPPING
0x53965741	WEB_FLUID_USED
0x70b0bd75	YANCY_DEFEATED
0x55257b73	DIE_CASTEDEFEATED
0x59f7b3d4	HIGH_ROLLERSDEFEATED
0xaf944d6a	FOU_TOU_BANGDEFEATED
0x132ea38e	VENOM_RACES_COMPLETED
0xda9fdbb2	MILES_RUN_VENOM
0x486df29f	MILES_CRAWLED_VENOM
0x9764e540	MILES_LOCOMOTION_JUMPED
0xae876c31	PEOPLE_EATEN
0xc2e55d4a	CARS_THROWN
0x552a4f3a	VENOM_HOT_PERSUIT
0x1d33390a	TOKENS_COLLECTED_COUNT
0x184a7e2d	RACE_POINTS_EARNED_COUNT
0x07651856	COMBAT_TOURS_COMPLETED_COUNT
0x50dbc511	CITY_EVENTS_COMPLETED_COUNT
0x42159927	TOKENS_COLLECTED_MAX
0x3b43398a	RACE_POINTS_EARNED_MAX
0x6f6f3573	COMBAT_TOURS_COMPLETED_MAX
0x084d776e	CITY_EVENTS_COMPLETED_MAX
0xd233cec0	TOKENS_COLLECTED_TOT_COUNT
0x63deed63	RACE_POINTS_EARNED_TOT_COUNT
0x359c740c	COMBAT_TOURS_COMPLETED_TOT_COUNT
0x7fc10647	CITY_EVENTS_COMPLETED_TOT_COUNT
0x5369495d	TOKENS_COLLECTED_TOT_MAX
0x71666340	RACE_POINTS_EARNED_TOT_MAX
0x91902ba9	COMBAT_TOURS_COMPLETED_TOT_MAX
0x07651856	COMBAT_TOURS_COMPLETED_COUNT
0xb3fced8a	HERO_POINTS
0xbb836aec	UPG_MINIMAP_PTS
0x5bb2a6dc	UPG_IMPACT_WEB_PTS
0xb69f390b	UPG_HERO_METER_PTS
0x4391b6e6	UPG_2ND_CHANCE_PTS
0xdb6f7692	UPG_SPEED_PTS
0xd669e599	UPG_UNDERDOG_PTS
0xfca8a691	HERO_METER_LEVEL_1
0xfca8a692	HERO_METER_LEVEL_2
0xfca8a693	HERO_METER_LEVEL_3
0x2f775a2a	CUR_HERO_METER_LEVEL
0x28653dcf	CUR_HERO_METER_POINTS
0xe3368783	OPT_SCORE_DISPLAY
0x20e5771c	OPT_CONT_1_RUMBLE
0xc136cec8	OPT_AUDIO_MODE
0x28d2aef6	OPT_LEVELS_GAME
0x43a032bd	OPT_LEVELS_MUSIC
0xc80fbfbb	OPT_CONT_CONFIG
0xb28e5b54	MINI_MAP_ENABLED
0xe34e7d21	ENABLE_WEB_SHOT
0xe34660e8	ENABLE_WEB_DOME
0xf3a907a2	ENABLE_ADV_WEB_DOME
0xd52cd9d3	ENABLE_WEB_GLOVES
0x88d4170d	ENABLE_ADV_WEB_GLOVES
0xbd3def81	ENABLE_IMPACT_WEB
0x70e52cbb	ENABLE_ADV_IMPACT_WEB
0xcc129016	ENABLE_WEB_COWBOY
0xe351a976	ENABLE_WEB_YANK
0xa782104d	ENABLE_YANK_MANIP
0xabd4eb8d	ENABLE_ZIP_WEB_ATTACK
0x795e80a5	ENABLE_SWING_CANNONBALL
0xd3fd754b	ENABLE_DIRECTIONAL_ATTACK
0x1de5a136	ENABLE_DIRECTIONAL_DODGE
0x254937f3	DIFFICULTY
0x6812b47f	RUN_SENSITIVITY
0xe088b3ca	CHAR_REL_MOVEMENT
0xf0799bc2	CRAWL_CHAR_REL_MOVEMENT
0x4dee4f6c	SHOW_STYLE_SCORE
0xa09a47e3	HERO_HEALTH
0xd9db564f	HERO_TYPE
0xf38b6178	SWING_SPEED
0x5f175fe8	CAM_INVERTED_X
0x5f175fe9	CAM_INVERTED_Y
0xcefb1f03	SPEED_DEMON
0x4f3e555a	YOURE_AMAZING
0xdf963505	ERRAND_BOY
0x5b5df19a	BETTER_TO_DO
0xf5077a5f	FANBOY
0xea456016	ANGSTY
0xd07985ef	SECRET_IDENTITY
0x0862aef1	STYLE
0x965470a8	FASHION
0xded3f90f	PICTURES
0x072f6c4c	BUNNY
0xc8c2adf9	CLOBBER
0x493456d6	SCRAP_HEAP
0x798d0c63	SILVER_SPOON
0x2bb029de	KUNG_FU_FIGHTING
0xb4ad8bbb	BIG_TIME_SUPER_HERO
0xdf217211	ENJOY_THE_SUNSHINE
0x8344ab8d	TIME_PLAYED
0xd2d0f509	STORY_PERCENT_COMPLETE
0x22e91c7c	STORY_MISSION_FAILURES
0x83fe2c31	STORY_MISSIONS_COMPLETED
0x8db44897	SPIDEY_RACES_COMPLETED
0x285ff85b	MILES_RUN_SPIDEY
0x4ff0ece8	MILES_CRAWLED_SPIDEY
0x4a43adfc	MILES_WEB_SWINGING
0x23b90cd7	MILES_WEB_ZIPPING
0x53965741	WEB_FLUID_USED
0x70b0bd75	YANCY_DEFEATED
0x55257b73	DIE_CASTEDEFEATED
0x59f7b3d4	HIGH_ROLLERSDEFEATED
0xaf944d6a	FOU_TOU_BANGDEFEATED
0x132ea38e	VENOM_RACES_COMPLETED
0xda9fdbb2	MILES_RUN_VENOM
0x486df29f	MILES_CRAWLED_VENOM
0x9764e540	MILES_LOCOMOTION_JUMPED
0xae876c31	PEOPLE_EATEN
0xc2e55d4a	CARS_THROWN
0x552a4f3a	VENOM_HOT_PERSUIT
0x1d33390a	TOKENS_COLLECTED_COUNT
0x184a7e2d	RACE_POINTS_EARNED_COUNT
0x07651856	COMBAT_TOURS_COMPLETED_COUNT
0x6f6f3573	COMBAT_TOURS_COMPLETED_MAX
0xb3fced8a	HERO_POINTS
0xbb836aec	UPG_MINIMAP_PTS
0x5bb2a6dc	UPG_IMPACT_WEB_PTS
0xb69f390b	UPG_HERO_METER_PTS
0x4391b6e6	UPG_2ND_CHANCE_PTS
0xdb6f7692	UPG_SPEED_PTS
0xd669e599	UPG_UNDERDOG_PTS
0xfca8a691	HERO_METER_LEVEL_1
0xfca8a692	HERO_METER_LEVEL_2
0xfca8a693	HERO_METER_LEVEL_3
0x2f775a2a	CUR_HERO_METER_LEVEL
0x28653dcf	CUR_HERO_METER_POINTS
0xe3368783	OPT_SCORE_DISPLAY
0x20e5771c	OPT_CONT_1_RUMBLE
0xc136cec8	OPT_AUDIO_MODE
0x28d2aef6	OPT_LEVELS_GAME
0x43a032bd	OPT_LEVELS_MUSIC
0xc80fbfbb	OPT_CONT_CONFIG
0xb28e5b54	MINI_MAP_ENABLED
0xe34e7d21	ENABLE_WEB_SHOT
0xe34660e8	ENABLE_WEB_DOME
0xf3a907a2	ENABLE_ADV_WEB_DOME
0xd52cd9d3	ENABLE_WEB_GLOVES
0x88d4170d	ENABLE_ADV_WEB_GLOVES
0xbd3def81	ENABLE_IMPACT_WEB
0x70e52cbb	ENABLE_ADV_IMPACT_WEB
0xcc129016	ENABLE_WEB_COWBOY
0xe351a976	ENABLE_WEB_YANK
0xa782104d	ENABLE_YANK_MANIP
0xabd4eb8d	ENABLE_ZIP_WEB_ATTACK
0x795e80a5	ENABLE_SWING_CANNONBALL
0xd3fd754b	ENABLE_DIRECTIONAL_ATTACK
0x1de5a136	ENABLE_DIRECTIONAL_DODGE
0x254937f3	DIFFICULTY
0x6812b47f	RUN_SENSITIVITY
0xe088b3ca	CHAR_REL_MOVEMENT
0xf0799bc2	CRAWL_CHAR_REL_MOVEMENT
0x4dee4f6c	SHOW_STYLE_SCORE
0xa09a47e3	HERO_HEALTH
0xd9db564f	HERO_TYPE
0xf38b6178	SWING_SPEED
0x5f175fe8	CAM_INVERTED_X
0x5f175fe9	CAM_INVERTED_Y
0xcefb1f03	SPEED_DEMON
0x4f3e555a	YOURE_AMAZING
0xdf963505	ERRAND_BOY
0x5b5df19a	BETTER_TO_DO
0xf5077a5f	FANBOY
0xea456016	ANGSTY
0xd07985ef	SECRET_IDENTITY
0x0862aef1	STYLE
0x965470a8	FASHION
0xded3f90f	PICTURES
0x072f6c4c	BUNNY
0xc8c2adf9	CLOBBER
0x493456d6	SCRAP_HEAP
0x798d0c63	SILVER_SPOON
0x2bb029de	KUNG_FU_FIGHTING
0xb4ad8bbb	BIG_TIME_SUPER_HERO
0xdf217211	ENJOY_THE_SUNSHINE
0x8344ab8d	TIME_PLAYED
0xd2d0f509	STORY_PERCENT_COMPLETE
0x22e91c7c	STORY_MISSION_FAILURES
0x83fe2c31	STORY_MISSIONS_COMPLETED
0x8db44897	SPIDEY_RACES_COMPLETED
0x285ff85b	MILES_RUN_SPIDEY
0x4ff0ece8	MILES_CRAWLED_SPIDEY
0x4a43adfc	MILES_WEB_SWINGING
0x23b90cd7	MILES_WEB_ZIPPING
0x53965741	WEB_FLUID_USED
0x70b0bd75	YANCY_DEFEATED
0x55257b73	DIE_CASTEDEFEATED
0x59f7b3d4	HIGH_ROLLERSDEFEATED
0xaf944d6a	FOU_TOU_BANGDEFEATED
0x132ea38e	VENOM_RACES_COMPLETED
0xda9fdbb2	MILES_RUN_VENOM
0x486df29f	MILES_CRAWLED_VENOM
0x9764e540	MILES_LOCOMOTION_JUMPED
0xae876c31	PEOPLE_EATEN
0xc2e55d4a	CARS_THROWN
0x552a4f3a	VENOM_HOT_PERSUIT
0x1d33390a	TOKENS_COLLECTED_COUNT
0x184a7e2d	RACE_POINTS_EARNED_COUNT
0x07651856	COMBAT_TOURS_COMPLETED_COUNT
0x50dbc511	CITY_EVENTS_COMPLETED_COUNT
0x42159927	TOKENS_COLLECTED_MAX
0x3b43398a	RACE_POINTS_EARNED_MAX
0x6f6f3573	COMBAT_TOURS_COMPLETED_MAX
0x63deed63	RACE_POINTS_EARNED_TOT_COUNT
0xb3fced8a	HERO_POINTS
0xbb836aec	UPG_MINIMAP_PTS
0x5bb2a6dc	UPG_IMPACT_WEB_PTS
0xb69f390b	UPG_HERO_METER_PTS
0x4391b6e6	UPG_2ND_CHANCE_PTS
0xdb6f7692	UPG_SPEED_PTS
0xd669e599	UPG_UNDERDOG_PTS
0xfca8a691	HERO_METER_LEVEL_1
0xfca8a692	HERO_METER_LEVEL_2
0xfca8a693	HERO_METER_LEVEL_3
0x2f775a2a	CUR_HERO_METER_LEVEL
0x28653dcf	CUR_HERO_METER_POINTS
0xe3368783	OPT_SCORE_DISPLAY
0x20e5771c	OPT_CONT_1_RUMBLE
0xc136cec8	OPT_AUDIO_MODE
0x28d2aef6	OPT_LEVELS_GAME
0x43a032bd	OPT_LEVELS_MUSIC
0xc80fbfbb	OPT_CONT_CONFIG
0xb28e5b54	MINI_MAP_ENABLED
0xe34e7d21	ENABLE_WEB_SHOT
0xe34660e8	ENABLE_WEB_DOME
0xf3a907a2	ENABLE_ADV_WEB_DOME
0xd52cd9d3	ENABLE_WEB_GLOVES
0x88d4170d	ENABLE_ADV_WEB_GLOVES
0xbd3def81	ENABLE_IMPACT_WEB
0x70e52cbb	ENABLE_ADV_IMPACT_WEB
0xcc129016	ENABLE_WEB_COWBOY
0xe351a976	ENABLE_WEB_YANK
0xa782104d	ENABLE_YANK_MANIP
0xabd4eb8d	ENABLE_ZIP_WEB_ATTACK
0x795e80a5	ENABLE_SWING_CANNONBALL
0xd3fd754b	ENABLE_DIRECTIONAL_ATTACK
0x1de5a136	ENABLE_DIRECTIONAL_DODGE
0x254937f3	DIFFICULTY
0x6812b47f	RUN_SENSITIVITY
0xe088b3ca	CHAR_REL_MOVEMENT
0xf0799bc2	CRAWL_CHAR_REL_MOVEMENT
0x4dee4f6c	SHOW_STYLE_SCORE
0xa09a47e3	HERO_HEALTH
0xd9db564f	HERO_TYPE
0xf38b6178	SWING_SPEED
0x5f175fe8	CAM_INVERTED_X
0x5f175fe9	CAM_INVERTED_Y
0xcefb1f03	SPEED_DEMON
0x4f3e555a	YOURE_AMAZING
0xdf963505	ERRAND_BOY
0x5b5df19a	BETTER_TO_DO
0xf5077a5f	FANBOY
0xea456016	ANGSTY
0xd07985ef	SECRET_IDENTITY
0x0862aef1	STYLE
0x965470a8	FASHION
0xded3f90f	PICTURES
0x072f6c4c	BUNNY
0xc8c2adf9	CLOBBER
0x493456d6	SCRAP_HEAP
0x798d0c63	SILVER_SPOON
0x2bb029de	KUNG_FU_FIGHTING
0xb4ad8bbb	BIG_TIME_SUPER_HERO
0xdf217211	ENJOY_THE_SUNSHINE
0x8344ab8d	TIME_PLAYED
0xd2d0f509	STORY_PERCENT_COMPLETE
0x22e91c7c	STORY_MISSION_FAILURES
0x83fe2c31	STORY_MISSIONS_COMPLETED
0x8db44897	SPIDEY_RACES_COMPLETED
0x285ff85b	MILES_RUN_SPIDEY
0x4ff0ece8	MILES_CRAWLED_SPIDEY
0x4a43adfc	MILES_WEB_SWINGING
0x23b90cd7	MILES_WEB_ZIPPING
0x53965741	WEB_FLUID_USED
0x70b0bd75	YANCY_DEFEATED
0x55257b73	DIE_CASTEDEFEATED
0x59f7b3d4	HIGH_ROLLERSDEFEATED
0xaf944d6a	FOU_TOU_BANGDEFEATED
0x132ea38e	VENOM_RACES_COMPLETED
0xda9fdbb2	MILES_RUN_VENOM
0x486df29f	MILES_CRAWLED_VENOM
0x9764e540	MILES_LOCOMOTION_JUMPED
0xae876c31	PEOPLE_EATEN
0xc2e55d4a	CARS_THROWN
0x552a4f3a	VENOM_HOT_PERSUIT
0x1d33390a	TOKENS_COLLECTED_COUNT
0x184a7e2d	RACE_POINTS_EARNED_COUNT
0x07651856	COMBAT_TOURS_COMPLETED_COUNT
0x50dbc511	CITY_EVENTS_COMPLETED_COUNT
0x42159927	TOKENS_COLLECTED_MAX
0x3b43398a	RACE_POINTS_EARNED_MAX
0x6f6f3573	COMBAT_TOURS_COMPLETED_MAX
0x084d776e	CITY_EVENTS_COMPLETED_MAX
0xd233cec0	TOKENS_COLLECTED_TOT_COUNT
0x63deed63	RACE_POINTS_EARNED_TOT_COUNT
0x71666340	RACE_POINTS_EARNED_TOT_MAX
0xb3fced8a	HERO_POINTS
0xbb836aec	UPG_MINIMAP_PTS
0x5bb2a6dc	UPG_IMPACT_WEB_PTS
0xb69f390b	UPG_HERO_METER_PTS
0x4391b6e6	UPG_2ND_CHANCE_PTS
0xdb6f7692	UPG_SPEED_PTS
0xd669e599	UPG_UNDERDOG_PTS
0xfca8a691	HERO_METER_LEVEL_1
0xfca8a692	HERO_METER_LEVEL_2
0xfca8a693	HERO_METER_LEVEL_3
0x2f775a2a	CUR_HERO_METER_LEVEL
0x28653dcf	CUR_HERO_METER_POINTS
0xe3368783	OPT_SCORE_DISPLAY
0x20e5771c	OPT_CONT_1_RUMBLE
0xc136cec8	OPT_AUDIO_MODE
0x28d2aef6	OPT_LEVELS_GAME
0x43a032bd	OPT_LEVELS_MUSIC
0xc80fbfbb	OPT_CONT_CONFIG
0xb28e5b54	MINI_MAP_ENABLED
0xe34e7d21	ENABLE_WEB_SHOT
0xe34660e8	ENABLE_WEB_DOME
0xf3a907a2	ENABLE_ADV_WEB_DOME
0xd52cd9d3	ENABLE_WEB_GLOVES
0x88d4170d	ENABLE_ADV_WEB_GLOVES
0xbd3def81	ENABLE_IMPACT_WEB
0x70e52cbb	ENABLE_ADV_IMPACT_WEB
0xcc129016	ENABLE_WEB_COWBOY
0xe351a976	ENABLE_WEB_YANK
0xa782104d	ENABLE_YANK_MANIP
0xabd4eb8d	ENABLE_ZIP_WEB_ATTACK
0x795e80a5	ENABLE_SWING_CANNONBALL
0xd3fd754b	ENABLE_DIRECTIONAL_ATTACK
0x1de5a136	ENABLE_DIRECTIONAL_DODGE
0x254937f3	DIFFICULTY
0x6812b47f	RUN_SENSITIVITY
0xe088b3ca	CHAR_REL_MOVEMENT
0xf0799bc2	CRAWL_CHAR_REL_MOVEMENT
0x4dee4f6c	SHOW_STYLE_SCORE
0xa09a47e3	HERO_HEALTH
0xd9db564f	HERO_TYPE
0xf38b6178	SWING_SPEED
0x5f175fe8	CAM_INVERTED_X
0x5f175fe9	CAM_INVERTED_Y
0xcefb1f03	SPEED_DEMON
0x4f3e555a	YOURE_AMAZING
0xdf963505	ERRAND_BOY
0x5b5df19a	BETTER_TO_DO
0xf5077a5f	FANBOY
0xea456016	ANGSTY
0xd07985ef	SECRET_IDENTITY
0x0862aef1	STYLE
0x965470a8	FASHION
0xded3f90f	PICTURES
0x072f6c4c	BUNNY
0xc8c2adf9	CLOBBER
0x493456d6	SCRAP_HEAP
0x798d0c63	SILVER_SPOON
0x2bb029de	KUNG_FU_FIGHTING
0xb4ad8bbb	BIG_TIME_SUPER_HERO
0xdf217211	ENJOY_THE_SUNSHINE
0x8344ab8d	TIME_PLAYED
0xd2d0f509	STORY_PERCENT_COMPLETE
0x22e91c7c	STORY_MISSION_FAILURES
0x83fe2c31	STORY_MISSIONS_COMPLETED
0x8db44897	SPIDEY_RACES_COMPLETED
0x285ff85b	MILES_RUN_SPIDEY
0x4ff0ece8	MILES_CRAWLED_SPIDEY
0x4a43adfc	MILES_WEB_SWINGING
0x23b90cd7	MILES_WEB_ZIPPING
0x53965741	WEB_FLUID_USED
0x70b0bd75	YANCY_DEFEATED
0x55257b73	DIE_CASTEDEFEATED
0x59f7b3d4	HIGH_ROLLERSDEFEATED
0xaf944d6a	FOU_TOU_BANGDEFEATED
0x132ea38e	VENOM_RACES_COMPLETED
0xda9fdbb2	MILES_RUN_VENOM
0x486df29f	MILES_CRAWLED_VENOM
0x9764e540	MILES_LOCOMOTION_JUMPED
0xae876c31	PEOPLE_EATEN
0xc2e55d4a	CARS_THROWN
0x552a4f3a	VENOM_HOT_PERSUIT
0x1d33390a	TOKENS_COLLECTED_COUNT
0x184a7e2d	RACE_POINTS_EARNED_COUNT
0x07651856	COMBAT_TOURS_COMPLETED_COUNT
0x50dbc511	CITY_EVENTS_COMPLETED_COUNT
0x42159927	TOKENS_COLLECTED_MAX
0x3b43398a	RACE_POINTS_EARNED_MAX
0x6f6f3573	COMBAT_TOURS_COMPLETED_MAX
0x084d776e	CITY_EVENTS_COMPLETED_MAX
0xd233cec0	TOKENS_COLLECTED_TOT_COUNT
0x63deed63	RACE_POINTS_EARNED_TOT_COUNT
0x359c740c	COMBAT_TOURS_COMPLETED_TOT_COUNT
0x7fc10647	CITY_EVENTS_COMPLETED_TOT_COUNT
0x5369495d	TOKENS_COLLECTED_TOT_MAX
0x71666340	RACE_POINTS_EARNED_TOT_MAX
0x184a7e2d	RACE_POINTS_EARNED_COUNT
0xb3fced8a	HERO_POINTS
0xbb836aec	UPG_MINIMAP_PTS
0x5bb2a6dc	UPG_IMPACT_WEB_PTS
0xb69f390b	UPG_HERO_METER_PTS
0x4391b6e6	UPG_2ND_CHANCE_PTS
0xdb6f7692	UPG_SPEED_PTS
0xd669e599	UPG_UNDERDOG_PTS
0xfca8a691	HERO_METER_LEVEL_1
0xfca8a692	HERO_METER_LEVEL_2
0xfca8a693	HERO_METER_LEVEL_3
0x2f775a2a	CUR_HERO_METER_LEVEL
0x28653dcf	CUR_HERO_METER_POINTS
0xe3368783	OPT_SCORE_DISPLAY
0x20e5771c	OPT_CONT_1_RUMBLE
0xc136cec8	OPT_AUDIO_MODE
0x28d2aef6	OPT_LEVELS_GAME
0x43a032bd	OPT_LEVELS_MUSIC
0xc80fbfbb	OPT_CONT_CONFIG
0xb28e5b54	MINI_MAP_ENABLED
0xe34e7d21	ENABLE_WEB_SHOT
0xe34660e8	ENABLE_WEB_DOME
0xf3a907a2	ENABLE_ADV_WEB_DOME
0xd52cd9d3	ENABLE_WEB_GLOVES
0x88d4170d	ENABLE_ADV_WEB_GLOVES
0xbd3def81	ENABLE_IMPACT_WEB
0x70e52cbb	ENABLE_ADV_IMPACT_WEB
0xcc129016	ENABLE_WEB_COWBOY
0xe351a976	ENABLE_WEB_YANK
0xa782104d	ENABLE_YANK_MANIP
0xabd4eb8d	ENABLE_ZIP_WEB_ATTACK
0x795e80a5	ENABLE_SWING_CANNONBALL
0xd3fd754b	ENABLE_DIRECTIONAL_ATTACK
0x1de5a136	ENABLE_DIRECTIONAL_DODGE
0x254937f3	DIFFICULTY
0x6812b47f	RUN_SENSITIVITY
0xe088b3ca	CHAR_REL_MOVEMENT
0xf0799bc2	CRAWL_CHAR_REL_MOVEMENT
0x4dee4f6c	SHOW_STYLE_SCORE
0xa09a47e3	HERO_HEALTH
0xd9db564f	HERO_TYPE
0xf38b6178	SWING_SPEED
0x5f175fe8	CAM_INVERTED_X
0x5f175fe9	CAM_INVERTED_Y
0xcefb1f03	SPEED_DEMON
0x4f3e555a	YOURE_AMAZING
0xdf963505	ERRAND_BOY
0x5b5df19a	BETTER_TO_DO
0xf5077a5f	FANBOY
0xea456016	ANGSTY
0xd07985ef	SECRET_IDENTITY
0x0862aef1	STYLE
0x965470a8	FASHION
0xded3f90f	PICTURES
0x072f6c4c	BUNNY
0xc8c2adf9	CLOBBER
0x493456d6	SCRAP_HEAP
0x798d0c63	SILVER_SPOON
0x2bb029de	KUNG_FU_FIGHTING
0xb4ad8bbb	BIG_TIME_SUPER_HERO
0xdf217211	ENJOY_THE_SUNSHINE
0x8344ab8d	TIME_PLAYED
0xd2d0f509	STORY_PERCENT_COMPLETE
0x22e91c7c	STORY_MISSION_FAILURES
0x83fe2c31	STORY_MISSIONS_COMPLETED
0x8db44897	SPIDEY_RACES_COMPLETED
0x285ff85b	MILES_RUN_SPIDEY
0x4ff0ece8	MILES_CRAWLED_SPIDEY
0x4a43adfc	MILES_WEB_SWINGING
0x23b90cd7	MILES_WEB_ZIPPING
0x53965741	WEB_FLUID_USED
0x70b0bd75	YANCY_DEFEATED
0x55257b73	DIE_CASTEDEFEATED
0x59f7b3d4	HIGH_ROLLERSDEFEATED
0xaf944d6a	FOU_TOU_BANGDEFEATED
0x132ea38e	VENOM_RACES_COMPLETED
0xda9fdbb2	MILES_RUN_VENOM
0x486df29f	MILES_CRAWLED_VENOM
0x9764e540	MILES_LOCOMOTION_JUMPED
0xae876c31	PEOPLE_EATEN
0xc2e55d4a	CARS_THROWN
0x552a4f3a	VENOM_HOT_PERSUIT
0x1d33390a	TOKENS_COLLECTED_COUNT
0x184a7e2d	RACE_POINTS_EARNED_COUNT
0x3b43398a	RACE_POINTS_EARNED_MAX
0xb3fced8a	HERO_POINTS
0xbb836aec	UPG_MINIMAP_PTS
0x5bb2a6dc	UPG_IMPACT_WEB_PTS
0xb69f390b	UPG_HERO_METER_PTS
0x4391b6e6	UPG_2ND_CHANCE_PTS
0xdb6f7692	UPG_SPEED_PTS
0xd669e599	UPG_UNDERDOG_PTS
0xfca8a691	HERO_METER_LEVEL_1
0xfca8a692	HERO_METER_LEVEL_2
0xfca8a693	HERO_METER_LEVEL_3
0x2f775a2a	CUR_HERO_METER_LEVEL
0x28653dcf	CUR_HERO_METER_POINTS
0xe3368783	OPT_SCORE_DISPLAY
0x20e5771c	OPT_CONT_1_RUMBLE
0xc136cec8	OPT_AUDIO_MODE
0x28d2aef6	OPT_LEVELS_GAME
0x43a032bd	OPT_LEVELS_MUSIC
0xc80fbfbb	OPT_CONT_CONFIG
0xb28e5b54	MINI_MAP_ENABLED
0xe34e7d21	ENABLE_WEB_SHOT
0xe34660e8	ENABLE_WEB_DOME
0xf3a907a2	ENABLE_ADV_WEB_DOME
0xd52cd9d3	ENABLE_WEB_GLOVES
0x88d4170d	ENABLE_ADV_WEB_GLOVES
0xbd3def81	ENABLE_IMPACT_WEB
0x70e52cbb	ENABLE_ADV_IMPACT_WEB
0xcc129016	ENABLE_WEB_COWBOY
0xe351a976	ENABLE_WEB_YANK
0xa782104d	ENABLE_YANK_MANIP
0xabd4eb8d	ENABLE_ZIP_WEB_ATTACK
0x795e80a5	ENABLE_SWING_CANNONBALL
0xd3fd754b	ENABLE_DIRECTIONAL_ATTACK
0x1de5a136	ENABLE_DIRECTIONAL_DODGE
0x254937f3	DIFFICULTY
0x6812b47f	RUN_SENSITIVITY
0xe088b3ca	CHAR_REL_MOVEMENT
0xf0799bc2	CRAWL_CHAR_REL_MOVEMENT
0x4dee4f6c	SHOW_STYLE_SCORE
0xa09a47e3	HERO_HEALTH
0xd9db564f	HERO_TYPE
0xf38b6178	SWING_SPEED
0x5f175fe8	CAM_INVERTED_X
0x5f175fe9	CAM_INVERTED_Y
0xcefb1f03	SPEED_DEMON
0x4f3e555a	YOURE_AMAZING
0xdf963505	ERRAND_BOY
0x5b5df19a	BETTER_TO_DO
0xf5077a5f	FANBOY
0xea456016	ANGSTY
0xd07985ef	SECRET_IDENTITY
0x0862aef1	STYLE
0x965470a8	FASHION
0xded3f90f	PICTURES
0x072f6c4c	BUNNY
0xc8c2adf9	CLOBBER
0x493456d6	SCRAP_HEAP
0x798d0c63	SILVER_SPOON
0x2bb029de	KUNG_FU_FIGHTING
0xb4ad8bbb	BIG_TIME_SUPER_HERO
0xdf217211	ENJOY_THE_SUNSHINE
0x8344ab8d	TIME_PLAYED
0xd2d0f509	STORY_PERCENT_COMPLETE
0x22e91c7c	STORY_MISSION_FAILURES
0x83fe2c31	STORY_MISSIONS_COMPLETED
0x8db44897	SPIDEY_RACES_COMPLETED
0x285ff85b	MILES_RUN_SPIDEY
0x4ff0ece8	MILES_CRAWLED_SPIDEY
0x4a43adfc	MILES_WEB_SWINGING
0x23b90cd7	MILES_WEB_ZIPPING
0x53965741	WEB_FLUID_USED
0x70b0bd75	YANCY_DEFEATED
0x55257b73	DIE_CASTEDEFEATED
0x59f7b3d4	HIGH_ROLLERSDEFEATED
0xaf944d6a	FOU_TOU_BANGDEFEATED
0x132ea38e	VENOM_RACES_COMPLETED
0xda9fdbb2	MILES_RUN_VENOM
0x486df29f	MILES_CRAWLED_VENOM
0x9764e540	MILES_LOCOMOTION_JUMPED
0xae876c31	PEOPLE_EATEN
0xc2e55d4a	CARS_THROWN
0x552a4f3a	VENOM_HOT_PERSUIT
0x1d33390a	TOKENS_COLLECTED_COUNT
0x184a7e2d	RACE_POINTS_EARNED_COUNT
0x07651856	COMBAT_TOURS_COMPLETED_COUNT
0x50dbc511	CITY_EVENTS_COMPLETED_COUNT
0x42159927	TOKENS_COLLECTED_MAX
0x3b43398a	RACE_POINTS_EARNED_MAX
